,tout,s,i,ext,hvac,storage,t1,t2,t3,t4,t5,hsp0,m,rh,tdis,twater,mwa
13,24.65,0.0,335.774098251,10660.6742549,-10800.3589173,102.992204799,23.0594163973,23.0596984505,23.0597080933,23.0597855866,24.1401604693,23.06,1.39240518361,0.0,15.4791743683,82.2222222222,0.0
14,24.625,0.0,335.774098251,10641.140173,-11101.2334014,6.73347197879,23.0600283019,23.059999187,23.0599965657,23.060015366,24.130857284,23.06,1.467641047,0.0,15.6682861682,82.2222222222,0.0
15,24.6,0.0,335.774098251,10606.0138575,-10743.4540253,103.763698098,23.0694584025,23.0697254894,23.069734394,23.0698059527,24.1274041276,23.07,1.38312099772,0.0,15.4790738658,82.2222222222,0.0
16,24.575,0.0,335.774098251,10587.3656937,-11048.8939356,6.03253258515,23.0700066592,23.0699938389,23.0699917542,23.0700113841,24.1219306855,23.07,1.45876646501,0.0,15.6688581565,82.2222222222,0.0
17,24.55,0.0,335.774098251,10573.9974945,-10899.348746,0.258995756667,23.0700301983,23.0699994162,23.0699970277,23.070013808,24.1181835786,23.07,1.41219408846,0.0,15.5284785158,82.2222222222,0.0
18,24.525,0.0,335.774098251,10538.8878333,-10700.4997499,103.384645077,23.0794270044,23.0797177481,23.0797273777,23.079799614,24.1185418677,23.08,1.38679525631,0.0,15.5400223026,82.2222222222,0.0
19,24.5,0.0,335.774098251,10521.8903638,-10983.7542871,6.07898565273,23.0799795519,23.0799872456,23.079985877,23.0800065952,24.1161591651,23.08,1.44522403219,0.0,15.6540035887,82.2222222222,0.0
20,24.475,0.0,335.774098251,10489.587774,-10623.785688,103.869849079,23.0894213659,23.0897211712,23.0897310774,23.0898025481,24.1181773465,23.09,1.36439175656,0.0,15.4813932887,82.2222222222,0.0
21,24.45,0.0,335.774098251,10473.5910519,-10933.3160077,6.03504878887,23.0899699728,23.0899850347,23.089983987,23.0900048347,24.1172671391,23.09,1.439436209,0.0,15.6685599513,82.2222222222,0.0
22,24.425,0.0,335.774098251,10441.9628587,-10575.0375723,103.91582018,23.0994168856,23.0997220278,23.0997321456,23.0998028955,24.1205212506,23.1,1.35603624227,0.0,15.4797938034,82.2222222222,0.0
23,24.4,0.0,335.774098251,10426.3151553,-10885.3249892,6.01812344516,23.0999640075,23.0999836594,23.0999828591,23.100003614,24.1206686733,23.1,1.43117325153,0.0,15.6685976001,82.2222222222,0.0
24,24.375,0.0,335.774098251,10415.7355649,-10737.9633865,0.347780403956,23.099995626,23.0999911713,23.099989909,23.1000074603,24.1214993794,23.1,1.38580766951,0.0,15.5293027765,82.2222222222,0.0
25,24.35,0.0,335.774098251,10384.2529628,-10542.8482761,103.545716148,23.109410123,23.1097198708,23.1097302439,23.1098001209,24.1255022655,23.11,1.36093101727,0.0,15.540451251,82.2222222222,0.0
26,24.325,0.0,335.774098251,10370.1616989,-10829.4764615,6.03562649394,23.1099589081,23.1099824873,23.109981966,23.110002369,24.1261867816,23.11,1.41909004042,0.0,15.6538911832,82.2222222222,0.0
27,24.3,0.0,335.774098251,10340.4538331,-10471.5942436,103.985731884,23.119414348,23.1197254464,23.119735884,23.1198044345,24.1306308294,23.12,1.33966424397,0.0,15.4823317786,82.2222222222,0.0
28,24.275,0.0,335.774098251,10326.6796088,-10783.9549663,5.97368462811,23.1199575549,23.11998234,23.119981953,23.1200019397,24.1317931027,23.12,1.41390986339,0.0,15.6680822241,82.2222222222,0.0
29,24.25,0.0,335.774098251,10297.2034802,-10427.3194124,104.008642684,23.1294160174,23.1297276571,23.1297381588,23.1298056289,24.1366653378,23.13,1.33198148665,0.0,15.4808064429,82.2222222222,0.0
30,24.225,0.0,335.774098251,10283.6352532,-10740.2485077,5.94699071674,23.1299568507,23.1299823169,23.1299820419,23.1300015783,24.1382034489,23.13,1.40628839095,0.0,15.6681000474,82.2222222222,0.0
31,24.2,0.0,335.774098251,10275.8667507,-10595.3295047,0.357975087103,23.1299894069,23.1299899502,23.1299891747,23.1300055901,24.1401516697,23.13,1.36212586869,0.0,15.5301695101,82.2222222222,0.0
